MYEAR	STATN	SHIPC	SHARKID_MD5	SDATE	STIME	LATIT_DD	LONGI_DD	MNDEP	MXDEP	BQIm	Q_BQIm	WLTYP	WATER_DISTRICT	SEA_AREA_NAME	SEA_AREA_CODE	WATER_TYPE_AREA	SEA_BASIN
2016	VE2		91cce41e06ef614ed7242563e73644ac	2016-05-25		57.295669999999994	12.10117	15.0	15.0	8.80444		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE2		2956f059cbedc8ac87af502a6ade6572	2016-05-25		57.295669999999994	12.10117	15.0	15.0	8.23209		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE3		64ae202571cc9de9f7114d6361ea1ee2	2016-05-25		57.29917	12.136330000000001	7.8	7.8	8.41539		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE3		c9f6178f7d15608165ba3740c4d7c4c8	2016-05-25		57.29917	12.136330000000001	7.8	7.8	8.74933		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE3		0f91a3bcc77299ed33baf8b47b744056	2016-05-25		57.29917	12.136330000000001	7.8	7.8	8.6729		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE3		1531ec64b82caba4fbfeea03dab0d8a7	2016-05-25		57.29917	12.136330000000001	7.8	7.8	8.07911		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE3		a401d107829d482d6f0d48079952e36b	2016-05-25		57.29917	12.136330000000001	7.8	7.8	7.81133		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE7		38dc69fec69e97bb278e1539b1af8a1b	2016-05-25		57.31633000000001	12.11833	7.2	7.2	4.23394		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	VE8		256913ca6e8a792eb37c462eb85aee51	2016-05-25		57.288669999999996	12.125169999999999	11.1	11.1	7.37942		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Vändelsöarkipelagen	571720-120640	01s - Västkustens inre kustvatten	N Kattegatt
2016	6001	77UR	c0e111f1dbeff743fb70787db41c4dc8	2016-05-24		58.82603	17.57603	39.5	39.5	3.54137		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6001	77UR	dedc204de6069962ccab6f3c46bb3ddb	2016-05-24		58.82603	17.57603	39.5	39.5	2.93221		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6001	77UR	1782c788d4c3e944a7678feeec0847fa	2016-05-24		58.82603	17.57603	39.5	39.5	2.80028		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6009 ÖSTERBÅDARNA	77UR	33bc10faade67dfcaa9cc162f35047a0	2016-05-24		58.75113	17.60063	19.0	19.0	5.25985		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6014 OXELTANDEN	77UR	efe878691e2d4ca8bcb6c89cd3d8afcd	2016-05-24		58.802769999999995	17.57842	12.0	12.0	4.37163		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	B1	77UR	5c57d7b95ac968d85c5053df113c6a34	2016-05-24		58.803230000000006	17.62225	40.0	40.0	3.43029		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	JS 4-6		8115fa3c5ad13abc75af325f6c058654	2016-05-24		62.79963000000001	18.31852	74.0	74.0	8.0296		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	N Höga kustens kustvatten	630210-187470	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	Bottenhavet
2016	K1		57b348c045089e8ed419d1ac681fa1e3	2016-05-24		57.55125	11.90555	12.0	12.0	6.56073		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K10		637c5d381768966974f4cd145ae8feaa	2016-05-24		57.549119999999995	11.91085	10.0	10.0	7.24362		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K2		78d9612b1997556c01c1c6550ed89471	2016-05-24		57.55288	11.90333	12.0	12.0	6.13599		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K3		1b65e2a47a51deed6ef82a718d420d2e	2016-05-24		57.55441999999999	11.9054	13.0	13.0	4.42769		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K4		9166c9ac0b885a2250d5091aa4b06bf9	2016-05-24		57.55591999999999	11.90937	12.0	12.0	4.92344		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K5		83cf27fc64177d5e4238ba5a662bc34e	2016-05-24		57.5531	11.90932	12.0	12.0	6.63758		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K6		10985a546d20e200491121665b51c9c3	2016-05-24		57.55138	11.91338	9.0	9.0	7.13607		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K7		a5f7f7b163d43bc5fb642fcc6da1be8d	2016-05-24		57.55076999999999	11.914530000000001	10.0	10.0	6.96312		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K8		5125ebb09899f162fe90ed56cecf7cc5	2016-05-24		57.551030000000004	11.9177	10.0	10.0	4.39906		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	K9		d13c775bab6ca9f6e68de9eeedf48a1c	2016-05-24		57.55098	11.91958	8.0	8.0	6.36027		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	KN		a63cbabf5416c5382c670e2ad763c137	2016-05-24		57.54935	11.90508	12.0	12.0	6.03731		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	KN		e025023aca7b4c9f4137e7242df453d0	2016-05-24		57.54935	11.90508	12.0	12.0	7.86755		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	KN		4f92fb4cecd4a9a62ae85131bedaa887	2016-05-24		57.54935	11.90508	12.0	12.0	7.00024		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	KN		914e0eb075d3df995da48d2fbbb3305c	2016-05-24		57.54935	11.90508	12.0	12.0	4.56599		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	KN		14ed88d50e35da20a50ae491731d6c05	2016-05-24		57.54935	11.90508	12.0	12.0	6.63607		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kräklingeområdet	573322-115478	01s - Västkustens inre kustvatten	N Kattegatt
2016	KS		de5b21b94562b05bcd05ba05f22ec69e	2016-05-24		57.547	11.9027	12.0	12.0	5.17486		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	KS		8c9fbe04edfaddf9cae188ec4bac4fb8	2016-05-24		57.547	11.9027	12.0	12.0	6.51541		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	KS		3bc648b8a0a4569d919694d0a700cd9a	2016-05-24		57.547	11.9027	12.0	12.0	4.34407		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	KS		aee5376e72b7f813f0c866069cf447d8	2016-05-24		57.547	11.9027	12.0	12.0	6.12113		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	KS		77d6b97d0299b544cd90be3864a7348a	2016-05-24		57.547	11.9027	12.0	12.0	5.374		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	KY10		729d2137805f34d1a1590572e11c9680	2016-05-24		57.37183	11.94183	8.0	8.0	2.60403		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kyrkefjälls sund	572227-115662	01s - Västkustens inre kustvatten	N Kattegatt
2016	KY3		fd64cc06caa573f5956455f7e6d989e4	2016-05-24		57.3705	11.944	11.2	11.2	2.71559		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kyrkefjälls sund	572227-115662	01s - Västkustens inre kustvatten	N Kattegatt
2016	KY6		29c584d455ed21ea1391cf1bb26d0775	2016-05-24		57.37667	11.951830000000001	9.0	9.0	3.22044		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kyrkefjälls sund	572227-115662	01s - Västkustens inre kustvatten	N Kattegatt
2016	KY7		0cdb11b958a02014da2dbc3b2e29d4a3	2016-05-24		57.37433000000001	11.95233	9.0	9.0	2.92212		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kyrkefjälls sund	572227-115662	01s - Västkustens inre kustvatten	N Kattegatt
2016	KY9		62c2234247c3a06e9fba9bfdbf15fdf7	2016-05-24		57.37133000000001	11.94667	10.0	10.0	2.41085		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Kyrkefjälls sund	572227-115662	01s - Västkustens inre kustvatten	N Kattegatt
2016	N 4-1		5e419669b4234453a9267f54eec4da0a	2016-05-24		62.79955	18.2881	71.0	71.0	7.64714		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	N Höga kustens kustvatten	630210-187470	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	Bottenhavet
2016	N 4-2		5c6bfff7334848bccb69c5a2477fdf5e	2016-05-24		62.7661	18.299	80.4	80.4	8.91291		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	N Höga kustens kustvatten	630210-187470	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	Bottenhavet
2016	N 4-3		2ca3b3ba50d839a86c733581fd55fe91	2016-05-24		62.78298	18.3922	87.0	87.0	8.50429		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	N Höga kustens kustvatten	630210-187470	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	Bottenhavet
2016	N 4-4		c45904ecac747e19babd4a63c08c33ba	2016-05-24		62.81823000000001	18.39578	85.0	85.0	7.28553		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	N Höga kustens kustvatten	630210-187470	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	Bottenhavet
2016	N 4-5		8797594b829afe65a2ceeefa2611f288	2016-05-24		62.82722	18.4569	109.0	109.0	6.36665		2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	N Höga kustens kustvatten	630210-187470	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	Bottenhavet
2016	N7 OST NIDINGEN		244546ae7348d8a06dc38fe8aad34ea7	2016-05-24		57.30333	11.98833	26.0	26.0	10.9905		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	N m Hallands kustvatten	570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	N7 OST NIDINGEN		622c702679d0f6ede5d8c4ebfaa5eb2f	2016-05-24		57.30333	11.98833	26.0	26.0	11.4514		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	N m Hallands kustvatten	570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	N7 OST NIDINGEN		c15e2dce200c3be5dfbe66420b86c15d	2016-05-24		57.30333	11.98833	26.0	26.0	11.4039		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	N m Hallands kustvatten	570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	N7 OST NIDINGEN		32420a0827a34fb925e88a382b7cf3fe	2016-05-24		57.30333	11.98833	26.0	26.0	11.7972		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	N m Hallands kustvatten	570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	N7 OST NIDINGEN		77bbc2a9c39a40e24a4d3b1895c28111	2016-05-24		57.30333	11.98833	26.0	26.0	11.896		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	N m Hallands kustvatten	570000-120701	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	RISÖ-SÄRÖ 1		4c04c604e11f59750cfae542e5e45b13	2016-05-24		57.52	11.908669999999999	11.0	11.0	5.43299		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 1		be3ba6d52dd23083db87c984f79a7910	2016-05-24		57.52	11.908669999999999	11.0	11.0	7.22806		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 1		3b20ab67247d628ad1019db16404dcf3	2016-05-24		57.52	11.908669999999999	11.0	11.0	5.03873		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 1		cd7ed86b8c85ff7b61c6832068e1fd5b	2016-05-24		57.52	11.908669999999999	11.0	11.0	5.56323		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 1		01d9bf881d4f3f76ac26adca2f71048b	2016-05-24		57.52	11.908669999999999	11.0	11.0	8.23663		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 2		0d1c3ef9f120bf7247baaee287dd9bab	2016-05-24		57.481669999999994	11.90333	12.0	12.0	3.69381		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	RISÖ-SÄRÖ 2		cea5ab58c806fd0f895b0124121e123a	2016-05-24		57.481669999999994	11.90333	12.0	12.0	2.64198		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	RISÖ-SÄRÖ 2		acb3979c14ac7347b1b365af4794b657	2016-05-24		57.481669999999994	11.90333	12.0	12.0	2.31938		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	RISÖ-SÄRÖ 2		7f0420fb5a8dba351ec2593ab7e7247e	2016-05-24		57.481669999999994	11.90333	12.0	12.0	1.97867		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	RISÖ-SÄRÖ 2		0d2bb56e47e97639c3c9df9f9d14891b	2016-05-24		57.481669999999994	11.90333	12.0	12.0	1.40882		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	RISÖ-SÄRÖ 3		206a0881ac9afd3ee4e7ee019ba99b7e	2016-05-24		57.5275	11.90667	12.0	12.0	4.80902		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 4		8de623868b05d851b3e7e06fa8dff55b	2016-05-24		57.52333	11.90333	9.0	9.0	5.0682		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 5		f50d893c880f8524bfe1385d80f8f148	2016-05-24		57.510830000000006	11.88867	9.0	9.0	4.65373		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 6		624d07712882d90e0dfd4655fd9aa3a0	2016-05-24		57.511669999999995	11.9	11.0	11.0	5.04056		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 7		6e4c05a5ef2a58743558fa2728a156a9	2016-05-24		57.51	11.91083	10.0	10.0	5.45337		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 8		1bc22362d0461306db710156bab37918	2016-05-24		57.503330000000005	11.88017	12.0	12.0	4.70407		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RISÖ-SÄRÖ 9		ab7fa0a1fce0df632c1fa438ed96e887	2016-05-24		57.50467	11.90167	9.0	9.0	5.41144		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	RS10		d17e8eacfaf41642cf647f7e545423c5	2016-05-24		57.488330000000005	11.8975	13.0	13.0	5.06165		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Risö-Säröarkipelagen	573044-115355	01s - Västkustens inre kustvatten	N Kattegatt
2016	Ö10		75598d0d9b58261c65d8654bd0d9417e	2016-05-24		57.3815	11.93683	7.0	7.0	5.8195		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	Ö 6		238c469995d92c1fe72eba4dc8a15ca2	2016-05-24		57.37866999999999	11.92218	11.0	11.0	6.3244		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	ÖCKERÖ2		025c7d70a5f074b4871131ef00f4b8c5	2016-05-24		57.380680000000005	11.923680000000001	11.0	11.0	6.99998		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	ÖCKERÖ3		6d0f73f856866076da65ac9717dff354	2016-05-24		57.38313	11.93848	6.3	6.3	4.09088		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	Öckerösund 1		485e0903910a91e59e622693b04dd434	2016-05-24		57.38316999999999	11.931	8.0	8.0	5.59114		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	Öckerösund 1		944aa1a1e573dfcb89129b98540e2e55	2016-05-24		57.38316999999999	11.931	8.0	8.0	5.40568		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	Öckerösund 1		ec922dda2d9a138b410ce177ec9f4a5b	2016-05-24		57.38316999999999	11.931	8.0	8.0	6.18527		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	Öckerösund 1		6c1d5c8831850ee5345e28c7796ef687	2016-05-24		57.38316999999999	11.931	8.0	8.0	5.20255		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	Öckerösund 1		7c1976b888956e606e63db3260d45a16	2016-05-24		57.38316999999999	11.931	8.0	8.0	5.36816		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Öckerösund	572308-115550	01s - Västkustens inre kustvatten	N Kattegatt
2016	6018	77FY	b7a2885629d7591961baecfe53bdc0fb	2016-05-23		58.797230000000006	17.670370000000002	22.0	22.0	4.62814		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6004	77FY	bcfb41b5e251c1db02412aaf30a6af23	2016-05-22		58.77401999999999	17.6914	44.0	44.0	5.97372		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6004	77FY	a27754e888306a60254a0f6accb6f5cf	2016-05-22		58.77401999999999	17.6914	44.0	44.0	7.27244		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6004	77FY	2a3a0a6999171878746472f06ff03faf	2016-05-22		58.77401999999999	17.6914	44.0	44.0	8.32031		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6010 FURHOLMARNA	77FY	d90c1d3928241ab784eb7671b7e85cc8	2016-05-22		58.840830000000004	17.55185	21.5	21.5	4.58322		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6010 FURHOLMARNA	77FY	c30832d079d266e2aa3125e88226e2fe	2016-05-22		58.840830000000004	17.55185	21.5	21.5	4.02867		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6010 FURHOLMARNA	77FY	4742389fea9ebe8de31c1d9177ef1ba1	2016-05-22		58.840830000000004	17.55185	21.5	21.5	4.88732		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6011	77FY	b17bc7671acefe6e4508c3e642e1e4c0	2016-05-22		58.73311999999999	17.6195	28.0	28.0	5.40046		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6019	77FY	823d07cb2fc1717bcecefb6cec0842e4	2016-05-22		58.7381	17.683329999999998	41.0	41.0	7.78439		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6020	77FY	1776e54e0178338194db26a49ea45106	2016-05-22		58.810919999999996	17.606920000000002	37.0	37.0	4.90103		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6023 SPELMAN	77FY	74fce24f09eed989571d59e10b2839a5	2016-05-22		58.75875	17.718770000000003	37.0	37.0	5.69307		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6006	77FY	cc243f61d027d7f29b7e2e8d3a72f3a7	2016-05-21		58.718869999999995	17.842270000000003	58.0	58.0	6.84361		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6006	77FY	e6d742279429377abbcafbd309eebd4c	2016-05-21		58.718869999999995	17.842270000000003	58.0	58.0	4.66243		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6006	77FY	8a9f75e32c266bf7429c3645c04ff181	2016-05-21		58.718869999999995	17.842270000000003	58.0	58.0	5.47432		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6016	77FY	3fa37d382d343531b1566bdaf6c351c0	2016-05-21		58.74466999999999	17.83675	27.0	27.0	4.58138		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6017 S SUNDSBÅDARNA	77FY	b07fc81ecadac98cebb942285bb1bbab	2016-05-21		58.76885	17.752570000000002	27.0	27.0	4.29698		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6021 Ö GALTEN	77FY	2635763a62d63eb1df2c25474bf09795	2016-05-21		58.76688000000001	17.831329999999998	52.0	52.0	3.99931		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6022 LILLBERGET	77FY	37eed89e53da5a08f42d3102e93e61f9	2016-05-21		58.74395	17.81405	47.0	47.0	5.44221		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	6024B	77FY	7cd816bede80933e6312c10af4c72b56	2016-05-21		58.793130000000005	17.76287	32.0	32.0	6.2629		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
